phase	profile	concurrency	run_id	ok	health_ckpt	abort	sys_state_err	autofix_adv	autofix_applied	duration_h	total_actions	actions_per_h	alloc_rev	rev_per_h	rev_per_action	allocation_efficiency_pct	energy_cost_usd	wsjf_per_h	value_per_energy	profit_dividend	event_count	miss	inv	sentinel	zero	duration_ok_pct	dur_mult	eff_mult	tier_backlog_cov_pct	tier_telemetry_cov_pct	tier_depth_cov_pct	intent_cov_pct	stability_score
baseline	golden	sequential	8988a52d	1	0	0	1	1	0	0.0010	11	11000.000	266.67	266670.00	24.24	1.48	0.0000	0.00	0.00	2600.00	15	0	0	5	0	66.67	1.000	1.000	0.00	0.00	0.00	40.00	71.67
baseline	longrun	sequential	48bfbcee	1	3	0	1	1	0	0.0100	28	2800.000	257.82	25782.00	9.21	1.43	0.0001	0.00	2578200.00	6796.88	32	0	0	14	0	56.25	1.000	1.000	0.00	0.00	0.00	40.00	69.06
baseline	longrun	sequential	1523eba2	1	3	0	1	1	0	0.0100	28	2800.000	257.82	25782.00	9.21	1.43	0.0001	0.00	2578200.00	6796.88	32	0	0	14	0	56.25	1.000	1.000	0.00	0.00	0.00	40.00	69.06
capacity_homogeneous	golden	concurrent2	dc186725	0	0	0	1	1	0	0.0000	0	0.000	0.00	0.00	0.00	0.00	0.0000	0.00	0.00	0.00	0	0	0	0	0	0.00	0.000	0.000	0.00	0.00	0.00	0.00	55.00
capacity_homogeneous	golden	concurrent2	3ec07407	1	0	0	1	1	0	0.0020	22	11000.000	266.67	133335.00	12.12	1.48	0.0000	0.00	0.00	5100.00	30	0	0	8	0	73.33	2.000	0.500	0.00	0.00	0.00	40.00	48.33
capacity_homogeneous	longrun	concurrent2	86a6e2eb	1	3	0	1	1	0	0.0200	56	2800.000	257.82	12891.00	4.60	1.43	0.0002	0.00	1289100.00	13546.87	64	0	0	26	0	59.38	2.000	0.500	0.00	0.00	0.00	40.00	44.84
capacity_homogeneous	longrun	concurrent2	90161571	1	3	0	1	1	0	0.0200	56	2800.000	257.82	12891.00	4.60	1.43	0.0002	0.00	1289100.00	13546.87	64	0	0	26	0	59.38	2.000	0.500	0.00	0.00	0.00	40.00	44.84
capacity_mixed	golden	concurrent2	b36f1698	1	0	0	1	1	0	0.0010	11	11000.000	266.67	266670.00	24.24	1.48	0.0000	0.00	0.00	2600.00	15	0	0	4	0	73.33	1.000	1.000	0.00	0.00	0.00	40.00	73.33
capacity_mixed	longrun	concurrent2	53f4ccc5	1	3	0	1	1	0	0.0100	28	2800.000	257.82	25782.00	9.21	1.43	0.0001	0.00	2578200.00	6796.87	32	0	0	13	0	59.38	1.000	1.000	0.00	0.00	0.00	40.00	69.84
